Product Name,Processor,Operating System,Display,Warranty,Discount,Rating,Number of Ratings,Number of Reviews,RAM (GB),Storage (GB),Price (₹),Original Price (₹),Price-to-Performance Ratio
HP Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® G...,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1-year warranty,17,3.9,14,1,16,1.0,83490.0,101038.0,4911.176470588235
DELL Inspiron Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin an...,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,No Discount,3.9,25,5,16,512.0,90783.0,,171.9375
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and...,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,38,4.1,689,218,8,512.0,35940.0,58908.0,69.11538461538461
HP Laptop 15s Intel Celeron Dual Core Intel Celeron N4500 - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU...,Intel Celeron Dual Core Processor,64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 year Domestic warranty,17,3.7,132,14,8,512.0,28080.0,33967.0,54.0
Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,AMD Ryzen 3 Dual Core Processor,Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,40,4,624,64,8,512.0,28280.0,47844.0,54.38461538461539
ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i9 13th Gen 13980HX - (16 GB/1 TB SSD...,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Onsite Warranty,11,4.4,31,6,16,1.0,159990.0,179990.0,9411.176470588236
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,25,4.4,37,3,16,512.0,62990.0,84990.0,119.29924242424242
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ752WS...,Intel Core Ultra 7 Processor,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,18,3.9,10,1,16,1.0,114990.0,140990.0,6764.117647058823
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ320WS Thin...,Intel Core i3 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,31,3.9,496,32,8,512.0,37499.0,54990.0,72.11346153846154
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,Apple M2 Processor,Mac OS Operating System,34.54 cm (13.6 Inch) Display,No Warranty,28,4.7,141,59,8,512.0,85990.0,119900.0,165.3653846153846
Acer Chromebook Plus Google AI Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebo...,Intel Core i3 Processor,Chrome Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,64,3.8,321,35,8,256.0,17990.0,49999.0,68.14393939393939
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light...,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,38,4.2,739,37,8,256.0,33999.0,55000.0,128.7840909090909
HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-fb0147AX Laptop,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year warranty,25,3.9,11,1,8,512.0,51999.0,69999.0,99.99807692307692
SAMSUNG Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) NP960XGK...,Intel Core Ultra 7 Processor,64 bit Windows 11 Operating System,40.64 cm (16 inch) Touchscreen Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,13,3.7,15,0,32,1.0,181990.0,209289.0,5514.848484848485
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Onsite Warranty,27,4.3,179,25,16,512.0,52990.0,72990.0,100.35984848484848
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Yr Warranty,42,4.2,066,249,8,512.0,35850.0,62500.0,68.9423076923077
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,31,4.1,233,21,8,512.0,48990.0,71820.0,94.21153846153847
HP 15s AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Lap...,AMD Ryzen 5 Quad Core Processor,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,18,4.5,683,344,8,512.0,40699.0,50000.0,78.2673076923077
MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,2 Year Onsite Warranty,12,4.5,41,5,32,1.0,169990.0,193990.0,5151.212121212121
MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,2 Year Warranty Term,32,No Rating,No Ratings Count,No Reviews Count,8,512.0,61990.0,91990.0,119.21153846153847
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 9 185H - (16 GB/1 TB SSD/W...",Intel Core Ultra 9 Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,21,5,3,0,16,1.0,119990.0,152990.0,7058.235294117647
Acer Swift Go 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) SFG14-41 Thin and Ligh...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,40,4.3,411,47,16,1.0,50990.0,84999.0,2999.4117647058824
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1502CBA-NJ1090WS...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,35,4.3,234,20,8,512.0,32990.0,50990.0,63.44230769230769
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,26,4.4,256,110,16,512.0,65990.0,89990.0,124.98106060606061
MSI Modern 14 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-436IN T...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,37,4.3,165,24,16,512.0,45890.0,73990.0,86.91287878787878
MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Th...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,46,4.3,165,24,8,512.0,37990.0,70990.0,73.0576923076923
MSI Modern 14 H Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-071...,Intel Core i9 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,14,4.1,13,2,16,1.0,75990.0,88990.0,4470.0
MSI Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,27,4.5,235,27,16,512.0,82990.0,114990.0,157.1780303030303
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,2 Year Onsite Warranty,15,4.7,166,17,16,1.0,117990.0,139990.0,6940.588235294118
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,AMD Ryzen 9 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,19,5,8,1,16,1.0,137990.0,171990.0,8117.058823529412
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A,Apple M3 Processor,Mac OS Operating System,33.02 cm (13 Inch) Display,1 Year Onsite Warranty,No Discount,4.6,241,16,16,512.0,134900.0,,255.49242424242425
ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Onsite Warranty,18,4.3,52,6,16,1.0,117990.0,143990.0,6940.588235294118
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,37,4.4,40,3,16,512.0,46990.0,74990.0,88.99621212121212
MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,32,4,79,7,16,512.0,57990.0,85990.0,109.82954545454545
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Dual Core 3rd Gen 3250U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad ...,AMD Ryzen 3 Dual Core Processor (3rd Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,44,3.8,46,3,8,512.0,29990.0,54490.0,57.67307692307692
Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G4 Thin and Ligh...,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,No Discount,4.1,590,46,16,512.0,108000.0,,204.54545454545453
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCR3HN/A,Apple M3 Processor,Mac OS Operating System,33.02 cm (13 Inch) Display,1 Year Onsite Warranty,No Discount,4.6,241,16,16,512.0,134900.0,,255.49242424242425
MSI Sword 16 HX Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,2 Year Onsite Warranty,16,4.7,73,17,16,1.0,107990.0,128990.0,6352.35294117647
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8G4HN/A,Apple M3 Processor,Mac OS Operating System,34.54 cm (13.6 Inch) Display,1 Year Limited Warranty,No Discount,4.7,370,24,16,256.0,114900.0,,422.4264705882353
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8K4HN/A,Apple M3 Processor,Mac OS Operating System,34.54 cm (13.6 Inch) Display,1 Year Limited Warranty,No Discount,4.7,370,24,16,256.0,114900.0,,422.4264705882353
Infinix X2 Slim Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light...,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,1 year Onsite Warranty,43,4.2,012,112,16,512.0,36990.0,64990.0,70.05681818181819
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1Yr Warranty and 1 Yr Accidental Damage Protection,28,4.3,371,47,16,512.0,96190.0,133790.0,182.1780303030303
HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop,AMD Athlon Dual Core Processor,DOS Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,25,3.9,707,129,4,256.0,21490.0,29022.0,82.65384615384616
MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1212IN...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,32,4.4,121,17,16,512.0,35990.0,52990.0,68.16287878787878
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,2 Yr Warranty,38,4.2,145,423,16,512.0,52499.0,84998.0,99.42992424242425
HP Pavilion Aero AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE2048AU Thin and L...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,33.78 cm (13.3 Inch) Display,1 Year Onsite Warranty,22,4.6,83,6,16,1.0,71990.0,92990.0,4234.705882352941
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS...,Intel Core Ultra 5 Processor,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,14,4.6,26,2,16,1.0,104900.0,122990.0,6170.588235294118
MSI Cyborg 14 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,2 Year Warranty Term,32,No Rating,No Ratings Count,No Reviews Count,8,512.0,56990.0,83990.0,109.59615384615384
Acer Predator Helios Neo 16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Grap...,Intel Core i9 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),13,4.3,25,1,16,1.0,159990.0,183999.0,9411.176470588236
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1Yr Warranty and 1 Yr Accidental Damage Protection,18,4.3,371,47,16,512.0,124990.0,153890.0,236.72348484848484
Lenovo V14 G3 (82TSA01KIH) Intel Core i3 12th Gen 1213U - (8 GB/512 GB SSD/DOS) V14 Laptop,Intel Core i3 Processor (12th Gen),DOS Operating System,35.56 cm (14 inch) Display,No Warranty,35,4,67,6,8,512.0,29000.0,45000.0,55.76923076923077
MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,16,4.3,134,11,16,512.0,92990.0,111990.0,176.11742424242425
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,27,4.4,611,76,8,512.0,47490.0,65325.0,91.32692307692308
DELL G15-5530 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,No Warranty,25,3.9,26,1,16,512.0,75890.0,102317.0,143.7310606060606
MSI Modern 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-818IN T...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,29,4.3,701,168,8,512.0,38990.0,54990.0,74.98076923076923
HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5326TU Thin and Li...,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,28,4.2,240,10,8,512.0,36290.0,50843.0,69.78846153846153
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,Intel Core i7 Processor (11th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,No Discount,4,119,21,16,512.0,89999.0,,170.4526515151515
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,12,4.2,157,18,16,512.0,69990.0,79990.0,132.5568181818182
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,2 Yr Warranty,49,4.2,247,89,8,512.0,32450.0,64290.0,62.40384615384615
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin an...,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,2 Yr Warranty,27,4.2,145,423,8,512.0,52999.0,73000.0,101.92115384615384
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Th...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,41,4.3,366,137,8,512.0,29990.0,50990.0,57.67307692307692
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,AMD Ryzen 9 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,22,5,3,0,16,1.0,124990.0,161990.0,7352.35294117647
Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Lap...,Intel Core i3 Processor (11th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,40,4.3,204,23,8,512.0,29890.0,49990.0,57.48076923076923
Lenovo Ideapad Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7 Thin and Light...,Intel Celeron Dual Core Processor,Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,43,No Rating,No Ratings Count,No Reviews Count,8,512.0,23990.0,42590.0,46.13461538461539
Lenovo Thinkpad E14 G5 Intel Core i5 13th Gen 1335U with 3 year Warranty - (16 GB/512 GB SSD/Windows 1...,Intel Core i5 Processor (13th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,3 year Onsite Warranty,27,3.7,14,1,16,512.0,67590.0,92900.0,128.01136363636363
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,35,4.3,535,36,16,512.0,49970.0,77490.0,94.64015151515152
Lenovo Yoga 7 OLED AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 14ARP8 Thin and Ligh...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,26,4.5,4,1,16,1.0,94690.0,128690.0,5570.0
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,26,4.2,487,36,8,256.0,36990.0,49990.0,140.11363636363637
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK325WS Th...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,41,4.2,247,421,8,512.0,29989.0,50990.0,57.67115384615385
HP Pavilion AMD Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1008AU Thin and Ligh...,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,8,4.4,27,2,16,512.0,77500.0,85000.0,146.78030303030303
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,32,4,79,7,8,512.0,56990.0,83990.0,109.59615384615384
HP Pavilion AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0015TU Thin and Li...,Intel Core Ultra 5 Processor,Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Carry-in Warranty,18,4.3,73,7,16,512.0,72990.0,89356.0,138.23863636363637
Acer Aspire 3 AMD Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,AMD Dual Core Processor,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year International Travelers Warranty (ITW),39,4.1,951,90,4,256.0,22490.0,36990.0,86.5
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,29,4.3,276,244,16,512.0,41390.0,59109.0,78.39015151515152
Lenovo Legion Go AMD Ryzen Z1 Extreme - (16 GB/512 GB SSD/Windows 11 Home) 8APU1 Handheld Gaming PC,AMD Ryzen Z1 Extreme Processor,Windows 11 Home Operating System,22.35 cm (8.8 inch) Touchscreen Display,No Warranty,44,4.7,24,3,16,512.0,69990.0,125890.0,132.5568181818182
DELL Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 7430 2 in 1 Laptop,Intel Core i3 Processor (13th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,No Warranty,33,4.4,8,0,8,256.0,48490.0,72389.0,183.67424242424244
ASUS ExpertBook B14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK1494WS...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,35,4.3,234,20,8,512.0,32990.0,50990.0,63.44230769230769
MSI Crosshair 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,2 Year Onsite Warranty,14,4.6,17,2,16,1.0,139990.0,162990.0,8234.70588235294
